inspect_model_name,task,task_args,prompt_schema,total_samples,accuracy,stderr,total_tokens,input_tokens,output_tokens,run_id,eval_start_time,eval_end_time,results_generated_time,filename,cot_scoring
openai/gpt-4o-2024-08-06,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'n_shot': 5}",five_shot,101,0.31683168316831684,0.04652411930483458,184660,184102,558,jiL9pSNrJE4mh6zAkEWQpp,2025-02-08T18:18:59-05:00,2025-02-08T18:18:59-05:00,2025-02-09T16:09:32,2025-02-08T18-18-49-05-00_vct_FcnqoPrP5LGa5WU9VdiYkG.json,False
openai/gpt-4o-2024-08-06,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'n_shot': 5}",five_shot,101,0.297029702970297,0.04569497330381911,186962,186406,556,5VgVd2uwdUYs8tLs58Ecwm,2025-02-08T18:19:37-05:00,2025-02-08T18:19:37-05:00,2025-02-09T16:09:32,2025-02-08T18-19-27-05-00_vct_gD3NEBj8afyhVKmVYsePgR.json,False
openai/gpt-4o-2024-08-06,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'n_shot': 5}",five_shot,101,0.24752475247524752,0.04315741528258093,186334,185773,561,haPuq66eeyopZKcCQXfYCk,2025-02-08T18:18:49-05:00,2025-02-08T18:18:49-05:00,2025-02-09T16:09:32,2025-02-08T18-18-41-05-00_vct_4i6JyxrSA98fKSWNAxRhZT.json,False
openai/gpt-4o-2024-08-06,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'n_shot': 5}",five_shot,101,0.27722772277227725,0.044762988338444824,187916,187356,560,VvEvGEsf6UM6Rs7fmHSbn9,2025-02-08T18:18:30-05:00,2025-02-08T18:18:30-05:00,2025-02-09T16:09:32,2025-02-08T18-18-21-05-00_vct_Jv4vrttJLLvScGrVDVzM7S.json,False
openai/gpt-4o-2024-08-06,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'n_shot': 5}",five_shot,101,0.2871287128712871,0.045242216470478665,187026,186474,552,mdZGFbZbUNrXNTUomae52o,2025-02-08T18:19:27-05:00,2025-02-08T18:19:27-05:00,2025-02-09T16:09:32,2025-02-08T18-19-16-05-00_vct_6APRDo5tjyREZqNv5BPsGW.json,False
openai/gpt-4o-2024-08-06,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'n_shot': 5}",five_shot,101,0.3069306930693069,0.0461220384112955,186695,186131,564,hr5a68LYdBdtR4SU2ygbzF,2025-02-08T18:19:08-05:00,2025-02-08T18:19:08-05:00,2025-02-09T16:09:32,2025-02-08T18-18-59-05-00_vct_DXXpMnRmv4Fu3u59kNvg4p.json,False
openai/gpt-4o-2024-08-06,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'n_shot': 5}",five_shot,101,0.33663366336633666,0.047255839856561274,184653,184094,559,DjfL6z7pgAHDdVaD37iGzN,2025-02-08T18:18:41-05:00,2025-02-08T18:18:41-05:00,2025-02-09T16:09:32,2025-02-08T18-18-30-05-00_vct_dRMg7T2fp3va22R3Y7iMww.json,False
openai/gpt-4o-2024-08-06,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'n_shot': 5}",five_shot,101,0.2871287128712871,0.045242216470478665,184644,184076,568,Zd7wVfoT58zXn9PcaejtfN,2025-02-08T18:18:21-05:00,2025-02-08T18:18:21-05:00,2025-02-09T16:09:32,2025-02-08T18-18-10-05-00_vct_RWL56iYKUQ4ND2qgpmMFd7.json,False
openai/gpt-4o-2024-08-06,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'n_shot': 5}",five_shot,101,0.25742574257425743,0.04372158844716755,190040,189478,562,Lya4MpURdbyES2dXKkUyKi,2025-02-08T18:19:16-05:00,2025-02-08T18:19:16-05:00,2025-02-09T16:09:32,2025-02-08T18-19-08-05-00_vct_2wbw3mfkTb4QTPpRGs8jJR.json,False
openai/gpt-4o-2024-08-06,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'n_shot': 5}",five_shot,101,0.297029702970297,0.04569497330381911,187928,187367,561,KnXoHYSCJJC7tPVty54emm,2025-02-08T18:18:10-05:00,2025-02-08T18:18:10-05:00,2025-02-09T16:09:32,2025-02-08T18-17-58-05-00_vct_gAZQdi7WwUhECN8GcTcRYn.json,False
