inspect_model_name,task,task_args,prompt_schema,total_samples,accuracy,stderr,total_tokens,input_tokens,output_tokens,run_id,eval_start_time,eval_end_time,results_generated_time,filename,cot_scoring
openai/gpt-4,lab_bench,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5555555555555556,0.04803752235190188,199718,198627,1091,n7Lz9hZCGw4SjPMUmdLpya,2024-11-07T22:46:24-05:00,2024-11-07T22:46:24-05:00,2025-01-28T12:07:06,2024-11-07T22-45-41-05-00_lab-bench_QDsgzs52ktKcg7JetGP6Wp.json,False
openai/gpt-4,lab_bench,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5370370370370371,0.04820403072760628,199584,198627,957,VM2iiBdQozyKMdyAshfD7w,2024-11-07T22:45:40-05:00,2024-11-07T22:45:40-05:00,2025-01-28T12:07:06,2024-11-07T22-45-03-05-00_lab-bench_ifCFMyktJUDuphzGq6xkZg.json,False
openai/gpt-4,lab_bench,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.4722222222222222,0.04826217294139894,199720,198626,1094,jbGw2eKjzcPPL9c4bHfwhW,2024-11-07T22:48:59-05:00,2024-11-07T22:48:59-05:00,2025-01-28T12:07:06,2024-11-07T22-48-15-05-00_lab-bench_3WHdNYc6wQhZwMeo57u8me.json,False
openai/gpt-4,benchmarks/lab_bench,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.46296296296296297,0.04820403072760628,199733,198631,1102,2ZFawTLj9BfGYp2WSgUJHA,2024-09-20T13:17:50-04:00,2024-09-20T13:17:50-04:00,2025-01-28T12:07:06,2024-09-20T13-13-39-04-00_benchmarks-lab-bench_eVSi6SwiFc4kAJ26iWsxT7.json,False
openai/gpt-4,lab_bench,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5,0.04833682445228318,199726,198631,1095,XjfXA8MoYNNjoYxbGhb8fu,2024-11-07T22:47:40-05:00,2024-11-07T22:47:40-05:00,2025-01-28T12:07:06,2024-11-07T22-46-59-05-00_lab-bench_ABMqhBQgYq7xatANrCjBth.json,False
openai/gpt-4,lab_bench,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.49074074074074076,0.048328535534370526,199537,198629,908,fTNkDs9isUU4tPRa6bJEnv,2024-11-07T22:44:49-05:00,2024-11-07T22:44:49-05:00,2025-01-28T12:07:06,2024-11-07T22-44-36-05-00_lab-bench_7m2MeB4BGMxZpoaM3tUhCa.json,False
openai/gpt-4,lab_bench,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.4722222222222222,0.04826217294139894,199567,198629,938,9JLnj8SAKGuWNYpaHyq7ZT,2024-11-07T22:46:58-05:00,2024-11-07T22:46:58-05:00,2025-01-28T12:07:06,2024-11-07T22-46-25-05-00_lab-bench_kRqyH3DG6fu49ZDurpLnUC.json,False
openai/gpt-4,lab_bench,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.4537037037037037,0.04812917324536823,199674,198624,1050,GdZK3n6zaJXDLESefTYoT6,2024-11-07T22:45:02-05:00,2024-11-07T22:45:02-05:00,2025-01-28T12:07:06,2024-11-07T22-44-50-05-00_lab-bench_GbYooaucxHQMDwMSbTvV6M.json,False
openai/gpt-4,lab_bench,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.4444444444444444,0.04803752235190188,199632,198631,1001,JPW5Q6NK35UEjLUkZ8J7Yi,2024-11-07T22:48:14-05:00,2024-11-07T22:48:14-05:00,2025-01-28T12:07:06,2024-11-07T22-47-41-05-00_lab-bench_XVAQFFBDWpLbcE8be4Edyi.json,False
openai/gpt-4,lab_bench,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5,0.04833682445228318,199682,198628,1054,JLcuLWty5ug2WoMHNXkKXo,2024-11-07T22:49:39-05:00,2024-11-07T22:49:39-05:00,2025-01-28T12:07:06,2024-11-07T22-49-00-05-00_lab-bench_7bGsmA28HyH3TuwUHDt3mW.json,False
